TIMESTAMP,W_10uheightAboveGround_10,W_10vheightAboveGround_10,W_2rheightAboveGround_2,W_2shheightAboveGround_2,W_2theightAboveGround_2,W_SUNSDsurface_0,W_aptmpheightAboveGround_2,W_dlwrfsurface_0,W_dswrfsurface_0,W_gustsurface_0,W_msletmeanSea_0,W_presheightAboveGround_80,W_pwatatmosphereSingleLayer_0,W_qheightAboveGround_80,W_spsurface_0,W_tccatmosphere_0,W_theightAboveGround_80,W_tmaxheightAboveGround_2,W_tminheightAboveGround_2,W_tozneatmosphereSingleLayer_0,W_tpsurface_0,W_tsurface_0,W_uheightAboveGround_80,W_vheightAboveGround_80,SG_TOTAL_KWH_ENERGIA,GI_TOTAL_KWH_ENERGIA
2024-08-17 15:00:00,2.4355345836864358e-09,2.078549892651636e-09,1.1554969083191663e-08,4.476492249845287e-12,2.415397037136002e-07,8.45425707633691e-06,2.3962523583850805e-07,3.062126856899497e-07,6.675296832836557e-07,4.459292777795083e-09,7.900375685026896e-05,7.306411027242844e-05,1.7213010478164134e-08,4.3788801665458e-12,7.371377564766937e-05,1.1810801146002376e-08,2.3985345592686374e-07,2.415269706758335e-07,2.3900804973229496e-07,2.294866108015487e-07,0.0,2.5141246585648583e-07,2.8112971159179997e-09,2.176670635179671e-09,13.849999999976715,57.13751983642578
2024-08-17 16:00:00,2.0617799426272497e-09,2.184276190016114e-09,1.0796644574548392e-08,4.280951333110554e-12,2.417768028282875e-07,1.1272342768449215e-05,2.39817641061522e-07,3.0585024894276493e-07,6.238989883463883e-07,4.659459863505252e-09,7.894205745968858e-05,7.301270939353979e-05,1.7736573112753993e-08,4.189263324374009e-12,7.365989763179627e-05,2.8927202886681755e-08,2.403008425771855e-07,2.4178953491170243e-07,2.389790566125331e-07,2.2844206217448446e-07,0.0,2.4873689541402547e-07,2.4378804397333788e-09,2.2703168655067247e-09,16.10999999998603,53.5987548828125
2024-08-17 17:00:00,1.908268183974949e-09,2.2897346780166085e-09,1.0510985246096928e-08,4.13361243263087e-12,2.41782704920803e-07,1.4090428460561519e-05,2.3980236218100634e-07,3.052917512700919e-07,5.684846008667672e-07,5.274519189938595e-09,7.88890559098145e-05,7.296161337598857e-05,1.850357186083807e-08,4.047888822418101e-12,7.360907032317627e-05,6.534547943493302e-08,2.406237297554797e-07,2.4188022825867986e-07,2.3899599500645057e-07,2.273979161122817e-07,0.0,2.4521127465650906e-07,2.363692204315386e-09,2.4108343002001634e-09,15.790000000037251,61.66843795776367
2024-08-17 18:00:00,2.2431721781943847e-09,1.9106890396623862e-09,1.0691499977214998e-08,4.080470873247458e-12,2.4126249310877006e-07,1.690851415267382e-05,2.3931646136521374e-07,3.04561297516146e-07,5.039447749870011e-07,4.570549877769028e-09,7.887743248758124e-05,7.294204706846456e-05,1.8392263154302653e-08,3.9377491064756094e-12,7.358768208931703e-05,6.584111704652789e-08,2.4071017697611806e-07,2.418642276077448e-07,2.3901560253492377e-07,2.2642349367761487e-07,0.0,2.411607491405655e-07,3.0260524424593114e-09,2.1967151521789616e-09,14.049999999988358,64.96538543701172
2024-08-17 19:00:00,2.4785280222819725e-09,1.3170528343745374e-10,1.2499067634546298e-08,3.992807515152971e-12,2.388812547552124e-07,2.818085692112304e-06,2.372012880891174e-07,2.947713565340777e-07,4.4426825023407575e-08,3.4760696526578296e-09,7.89263567059199e-05,7.294744063641369e-05,1.8058689280181353e-08,3.885543876601253e-12,7.359604906793532e-05,7.828015811423065e-08,2.4013425255004434e-07,2.411274992452672e-07,2.388812547552124e-07,2.2649570285085396e-07,0.0,2.3597936175954184e-07,3.955151344799554e-09,-3.72885430719126e-10,21.919999999983705,55.74100112915039
2024-08-17 20:00:00,2.9664284303374027e-09,-2.837666454488845e-09,1.368847543961633e-08,4.1306807889333444e-12,2.3815136574643857e-07,3.036225307093274e-06,2.3654116610561367e-07,2.937383752677972e-07,2.2270136690837273e-08,6.714535293687354e-09,7.903498300606574e-05,7.301629644456228e-05,1.8696427121749298e-08,4.1253625220758765e-12,7.366862355890243e-05,7.811941657563807e-08,2.392413117681609e-07,2.411157228305917e-07,2.3800074583716074e-07,2.2614134989077826e-07,0.0,2.359304005535677e-07,4.226568699210195e-09,-4.866848261750153e-09,20.820000000006985,56.89464569091797
2024-08-17 21:00:00,2.1376571974937012e-09,-3.09097958801808e-09,1.726130499178495e-08,4.915190790849025e-12,2.3736726481902494e-07,3.0362103144895107e-06,2.3603091044131144e-07,2.947364548441893e-07,1.4853412537785471e-08,5.995103880067186e-09,7.910235197042064e-05,7.305406263267006e-05,1.9618229268628427e-08,4.9862546371628556e-12,7.370926014180608e-05,7.382625905680746e-08,2.3833153064191485e-07,2.411157228305917e-07,2.3728481925636355e-07,2.2680647896808644e-07,0.0,2.353229312658837e-07,3.1192941627210683e-09,-5.275019055465843e-09,3.89000000001397,77.88516235351562
2024-08-17 22:00:00,1.3637850785878248e-09,-2.669004710154351e-09,2.0470107231637953e-08,5.609184545236838e-12,2.3679868922747164e-07,3.0362103144895107e-06,2.356850247880554e-07,2.9501600464542493e-07,1.1136007003085129e-08,3.974188940842144e-09,7.91121065787127e-05,7.304229835078463e-05,2.087520970068915e-08,5.676881192443788e-12,7.369768986565906e-05,7.220321991778474e-08,2.3788498880276245e-07,2.411157228305917e-07,2.3676825581561948e-07,2.270489398035905e-07,0.0,2.3457135407499625e-07,2.095106511200598e-09,-4.630788253074741e-09,0.0700000000069849,110.56173706054688
2024-08-17 23:00:00,2.865723861394715e-09,-3.002158134824007e-09,2.3812697282793847e-08,6.107262471700802e-12,2.3591548155662665e-07,3.0362103144895107e-06,2.3524139940537737e-07,2.938337753097192e-07,8.903825622412065e-09,6.832541788360856e-09,7.913626580582434e-05,7.304306849389996e-05,2.227215076128715e-08,6.153838820491199e-12,7.37019070488668e-05,4.2512879936770276e-09,2.3661995941084403e-07,2.4112612322686285e-07,2.359230973998399e-07,2.2633598703247506e-07,0.0,2.341663041324181e-07,4.1047503072244325e-09,-4.905270130204198e-09,0.0,117.78456115722656
2024-08-18 00:00:00,2.3862739173495077e-09,-2.9326108108366485e-09,2.7099078056382224e-08,6.49436055304991e-12,2.3505352409775044e-07,3.0362103144895107e-06,2.347117201805818e-07,2.92227900021372e-07,7.426741810004462e-09,6.3994296556703425e-09,7.914617759356109e-05,7.303383728917208e-05,2.2941546290953967e-08,6.487023318229062e-12,7.369381826594395e-05,1.3563722888299505e-10,2.3574254602570315e-07,2.4112612322686285e-07,2.3505475630916885e-07,2.250410885221239e-07,0.0,2.3337660583337172e-07,3.3250093207948843e-09,-4.9742416026541054e-09,0.0,115.70358276367188
2024-08-18 01:00:00,2.4406100790963373e-09,-2.9890822367389366e-09,3.266509539146055e-08,7.275322734206621e-12,2.3409392999793127e-07,0.0,2.3406001153469797e-07,2.824752439520546e-07,0.0,6.453172323313446e-09,7.919336687706723e-05,7.305958110736959e-05,2.302488932872106e-08,7.272355879318028e-12,7.372397982398776e-05,4.556886169666114e-09,2.3464656843620547e-07,2.346323360656199e-07,2.3406711748896798e-07,2.24216291249947e-07,0.0,2.3252460286022253e-07,3.485851420776935e-09,-4.802567359905221e-09,0.0,124.0168914794922
2024-08-18 02:00:00,2.4885416365943986e-09,-2.8778424274078893e-09,3.463796619590379e-08,7.409921435439209e-12,2.335664643850214e-07,0.0,2.335073842597225e-07,2.8181740113753207e-07,0.0,6.045685287692825e-09,7.918870496732093e-05,7.304334296649658e-05,2.3604969027318264e-08,7.383541776976837e-12,7.370866127441532e-05,1.692313408929713e-08,2.3406416147123047e-07,2.3464930695927357e-07,2.3352088713156177e-07,2.2447569255984425e-07,0.0,2.3208874562254239e-07,3.440140265555662e-09,-4.5881580003416415e-09,0.0,121.11831665039062
2024-08-18 03:00:00,2.3557615814099498e-09,-2.936865054417568e-09,3.673604331621592e-08,7.5235731116203e-12,2.3301536177267127e-07,0.0,2.3297034556779237e-07,2.813031362944819e-07,0.0,5.970552071060631e-09,7.920701305364168e-05,7.304673712823275e-05,2.4166283215125365e-08,7.479020323007605e-12,7.371313905280915e-05,3.904171256090378e-09,2.335333881841509e-07,2.3464930695927357e-07,2.3301536177267127e-07,2.2423339215347e-07,0.0,2.3176168562572106e-07,3.098120116226649e-09,-4.7222825451739784e-09,0.0,120.36531066894533
2024-08-18 04:00:00,1.959864380214828e-09,-2.696503579844412e-09,3.787931276276493e-08,7.511356489900971e-12,2.3258641798410762e-07,0.0,2.326110349658805e-07,2.8070713596783145e-07,0.0,4.9348051794226125e-09,7.922544766942558e-05,7.30532007544181e-05,2.424708291583043e-08,7.45729050039971e-12,7.37201377646141e-05,6.838623716794479e-09,2.3320517942318024e-07,2.3464930695927357e-07,2.3260769586956153e-07,2.2463289915953257e-07,0.0,2.3141561890690992e-07,2.5121589492085207e-09,-4.233805118936395e-09,0.0,121.1145477294922
2024-08-18 05:00:00,1.4401180122464195e-09,-2.751136236448355e-09,3.9106130363699193e-08,7.49172633072788e-12,2.3214761411050916e-07,0.0,2.321645582885319e-07,2.8003175751580296e-07,0.0,4.230155419001625e-09,7.925675864896144e-05,7.307136747059073e-05,2.416734083908523e-08,7.429547192801245e-12,7.374077707805291e-05,4.027496081333458e-09,2.3277643447717464e-07,2.3464930695927357e-07,2.3214761411050916e-07,2.253868448895286e-07,0.0,2.3094000904258724e-07,1.8247231371572818e-09,-4.126992882541219e-09,0.0,121.06566619873048
2024-08-18 06:00:00,-9.43003545295613e-12,-2.1260493381042522e-09,3.970596073081415e-08,7.476517565685436e-12,2.3192976392533828e-07,1.1964708115333629e-06,2.3193572283907107e-07,2.79438798160551e-07,9.50616262788337e-10,2.951569051822269e-09,7.930291530129428e-05,7.310567415584728e-05,2.3307326551535686e-08,7.379584007224806e-12,7.377606022985301e-05,4.039013355523923e-09,2.3237226700453512e-07,2.346708206216375e-07,2.3184308337483651e-07,2.2624450244025413e-07,0.0,2.3098406676430274e-07,-1.9221408279881697e-10,-3.141858149434543e-09,0.0,123.3150634765625
2024-08-18 07:00:00,-1.7145980943869336e-09,-2.6096410675745816e-09,3.667438277895401e-08,7.411316986715028e-12,2.3288433421346284e-07,2.818085692112304e-06,2.3287895151160751e-07,2.7552257705705714e-07,9.753145695609456e-08,4.2956845064519504e-09,7.934210792197619e-05,7.316077217639882e-05,2.3087416944869697e-08,7.356310031966967e-12,7.383273735509034e-05,3.664493893907156e-09,2.320198991553902e-07,2.3293045280355216e-07,2.3201111400672464e-07,2.2638583754354458e-07,0.0,2.3412758578342667e-07,-2.1706953413313276e-09,-3.31498795633975e-09,0.0,115.9197769165039
2024-08-18 08:00:00,-2.6021248611597637e-09,-2.5611473960873377e-09,3.657726926623629e-08,7.8139558379951e-12,2.3354480598086164e-07,5.636171384224608e-06,2.3354525582260562e-07,2.772255516309716e-07,1.725268020793978e-07,3.767296576214088e-09,7.933275913722279e-05,7.318319900200459e-05,2.3614962225644844e-08,7.745096102838395e-12,7.385286856404704e-05,3.732928088792726e-09,2.3228664780469325e-07,2.3356120051716755e-07,2.3201111400672464e-07,2.2588342290214036e-07,0.0,2.3794232192040612e-07,-2.9476354388088722e-09,-3.046800968204272e-09,0.7999999999883585,98.69781494140624
2024-08-18 09:00:00,-2.0526698600869114e-09,-2.7665802019953352e-09,3.411863652042318e-08,7.947532465655087e-12,2.3470229296069953e-07,8.45425707633691e-06,2.346807432302233e-07,2.802270471355723e-07,2.4723730970325526e-07,3.2222355714424675e-09,7.932742064665697e-05,7.320835801987883e-05,2.4092985894251842e-08,7.861673246685459e-12,7.387656013006442e-05,3.719173916687784e-09,2.3314145348520822e-07,2.346953173118441e-07,2.3201111400672464e-07,2.2616417435371713e-07,0.0,2.4240366647575994e-07,-2.2254253584952834e-09,-3.1641057923529163e-09,8.190000000002328,69.25993347167969
2024-08-18 10:00:00,-1.2468382961275288e-09,-2.3304022266834015e-09,3.032428814798425e-08,7.72895657176069e-12,2.3589512812414792e-07,1.1272342768449215e-05,2.3552041596021593e-07,2.8408077059545826e-07,3.170366267383687e-07,2.689803252729795e-09,7.929954783082445e-05,7.321084947157266e-05,2.3927353423250297e-08,7.640053691476026e-12,7.387552947223796e-05,2.344165648040327e-09,2.3423995143402198e-07,2.3591808131089514e-07,2.3203686885494752e-07,2.2618795057816565e-07,0.0,2.4709499204260266e-07,-1.2853452385145158e-09,-2.5932399194579697e-09,26.149999999965075,52.592384338378906
2024-08-18 11:00:00,-6.015883568906528e-10,-1.793920695486203e-09,2.635139805367006e-08,7.320517571498773e-12,2.3702492899002545e-07,1.4090428460561519e-05,2.3629297053992623e-07,2.880518925203247e-07,3.7876169913738277e-07,2.2973236607583537e-09,7.923221897910571e-05,7.317393197298128e-05,2.3381144265533932e-08,7.225767688570065e-12,7.383675887378997e-05,3.488138429131861e-09,2.353472764749611e-07,2.3699992882027822e-07,2.3203686885494752e-07,2.2656653690552846e-07,0.0,2.510855661381151e-07,-5.888200799377737e-10,-1.975830745345417e-09,16.59000000002561,60.01497268676758
2024-08-18 12:00:00,-1.278289397247172e-10,-1.5108002917796876e-09,2.2722289387124616e-08,6.817678547823662e-12,2.3804893396701298e-07,1.690851415267382e-05,2.3698817882498252e-07,2.9183658302171956e-07,4.299062185586836e-07,2.3850313768979014e-09,7.916078811738674e-05,7.313194139295991e-05,2.291836967608042e-08,6.7270430110864284e-12,7.379015493737296e-05,3.857353191692481e-09,2.3636983532556604e-07,2.3805850205818158e-07,2.3201440116180172e-07,2.2712003447340603e-07,0.0,2.5353991989427505e-07,-2.3066662565816015e-11,-1.6162591045911097e-09,12.820000000006983,63.990875244140625
2024-08-18 13:00:00,6.609220586489387e-12,-1.2310993876110542e-09,2.0084496361883775e-08,6.44807067383545e-12,2.3896059460602756e-07,2.818085692112304e-06,2.377162237688978e-07,3.147144732726915e-07,7.006673845006886e-07,2.7237565630012674e-09,7.909402644650018e-05,7.308989642069397e-05,2.2450177289045403e-08,6.3590950492024854e-12,7.374551936613051e-05,3.909089580900956e-09,2.372971798596271e-07,2.3897493108837367e-07,2.3805715687299147e-07,2.2795540645995059e-07,0.0,2.5459160830397436e-07,2.2343266318682057e-10,-1.3197325797744182e-09,12.520000000018626,60.54207611083984
2024-08-18 14:00:00,-1.0325429181604676e-10,-8.077907615647512e-10,1.793559275463784e-08,6.093890072606612e-12,2.397915793633664e-07,5.636171384224608e-06,2.3834272556604492e-07,3.1599359917348393e-07,6.852328270663837e-07,3.1693493581467875e-09,7.90164131969538e-05,7.303328738138298e-05,2.1969937737206656e-08,6.00993258079368e-12,7.368664849706548e-05,3.900484255074679e-09,2.3819113349713226e-07,2.3975413600860393e-07,2.3805476666137174e-07,2.274079272728743e-07,0.0,2.5417300057211277e-07,1.923372377029934e-10,-9.013669416049093e-10,12.649999999965075,59.662132263183594
2024-08-18 15:00:00,2.8881479160295846e-10,-9.467616574883071e-10,1.5999631494304786e-08,5.738232207034629e-12,2.404316711589356e-07,8.45425707633691e-06,2.388794854023697e-07,3.1655601906342576e-07,6.553505945580851e-07,3.4716918296467787e-09,7.894310165017694e-05,7.297636124263074e-05,2.1424558893079878e-08,5.661590075202996e-12,7.362696264597751e-05,1.0735958376252891e-08,2.389748615814807e-07,2.404376815785921e-07,2.380515559517616e-07,2.27337110232056e-07,0.0,2.525747611358212e-07,6.323886423470638e-10,-1.116840468454626e-09,12.369999999995343,59.731048583984375
2024-08-18 16:00:00,1.598889468550364e-09,-1.7449424534064929e-09,1.478205090254931e-08,5.464881098910958e-12,2.40861181503729e-07,1.1272342768449215e-05,2.392354002345302e-07,3.162543532236392e-07,6.124924613913779e-07,4.312122651304017e-09,7.889400904658232e-05,7.293414230045701e-05,2.0986946605826228e-08,5.3900544664725815e-12,7.358268711598706e-05,3.6197718913550746e-09,2.3948416726317245e-07,2.409364691817577e-07,2.380908384906838e-07,2.2791269809585118e-07,0.0,2.4948567858815203e-07,1.9667953025357482e-09,-2.025283607225147e-09,19.630000000004657,54.31542205810547
2024-08-18 17:00:00,3.2401548184055186e-09,-3.126180755595129e-09,1.4837661121908542e-08,5.456488322539846e-12,2.408059908868163e-07,1.4090428460561519e-05,2.3916659965637874e-07,3.150807462429551e-07,5.588721730311994e-07,5.097280660478673e-09,7.888836537009408e-05,7.292493486001084e-05,2.1156580491006078e-08,5.378396454526855e-12,7.357316671176841e-05,6.608327384811269e-09,2.395461163152772e-07,2.411218644535855e-07,2.380908384906838e-07,2.2866713211936827e-07,0.0,2.447549653584731e-07,3.762312927134486e-09,-3.7815125524563985e-09,105.71000000002095,6.0
2024-08-18 18:00:00,3.512675292665755e-09,-3.6543768266529796e-09,1.575311905018924e-08,5.519785240659954e-12,2.401191981306079e-07,1.690851415267382e-05,2.38514808307278e-07,3.134609844049254e-07,4.974776429778339e-07,5.412334999435924e-09,7.889190222569853e-05,7.291302830036807e-05,2.1487183734902522e-08,5.4411658088651866e-12,7.356233652350901e-05,5.102720881658418e-09,2.393274859653699e-07,2.4112747191038585e-07,2.380908384906838e-07,2.289476324077464e-07,0.0,2.407926448960116e-07,4.228118517236916e-09,-4.6844758918908964e-09,89.01999999996042,9.42568302154541
2024-08-18 19:00:00,1.3319046268790842e-09,-3.6923405206036887e-09,1.817520196305065e-08,5.640917597684833e-12,2.3848824074315064e-07,2.818085692112304e-06,2.3707934580493462e-07,2.994992954709145e-07,4.781816565430133e-08,5.642432039406733e-09,7.896413767014851e-05,7.294524712421894e-05,2.1990590218780706e-08,5.595662232279666e-12,7.35976324212356e-05,7.407106071550163e-09,2.387652366663539e-07,2.4003244015277496e-07,2.3845709507363827e-07,2.288978196207921e-07,0.0,2.36759304661986e-07,1.4932384583911741e-09,-5.365114826843362e-09,49.67000000004191,31.55958366394043
2024-08-18 20:00:00,-3.2022550716928206e-10,-3.178472498537235e-09,2.0636039278756117e-08,5.820660787267082e-12,2.3718599777419405e-07,2.9428619323174504e-06,2.3606837925010277e-07,2.970004916491064e-07,2.39331136625926e-08,4.291913007654115e-09,7.90782460430661e-05,7.301236609747854e-05,2.240811508422815e-08,5.804222780502214e-12,7.366648876479927e-05,1.0854626460529033e-09,2.379672977981141e-07,2.4002861787942955e-07,2.3717596440706533e-07,2.3001977735026274e-07,0.0,2.3541074006214262e-07,-5.025284394110753e-10,-4.901239667857018e-09,24.90999999997439,50.30084991455078
2024-08-18 21:00:00,-4.457458679848228e-09,-3.142106227404528e-09,2.6790288135349833e-08,6.852123970573116e-12,2.359004130500225e-07,2.9428842232547586e-06,2.3536425597886514e-07,2.9517846666179867e-07,1.5948585720571143e-08,8.145282979683687e-09,7.919015527442364e-05,7.30850328265878e-05,2.3702748458899624e-08,6.9143003044688395e-12,7.37449520582513e-05,1.0024792011618573e-08,2.358729032874102e-07,2.4002861787942955e-07,2.3592070164999968e-07,2.3067865806305578e-07,0.0,2.3470638267852264e-07,-6.20135385504197e-09,-4.281324993295785e-09,4.380000000004657,77.99754333496094
2024-08-18 22:00:00,-5.30402972399744e-09,-3.171921241203155e-09,3.314321199799862e-08,7.532959173742636e-12,2.3438506164384504e-07,2.9428842232547586e-06,2.3434316802563545e-07,2.9334801633422233e-07,1.1969107736977985e-08,9.313128771281686e-09,7.925841791478678e-05,7.31237260555152e-05,2.3909152260508415e-08,7.513664735102803e-12,7.378902604001468e-05,3.312253225588277e-08,2.340133007506653e-07,2.399997310422805e-07,2.3437985830300404e-07,2.3060793012498043e-07,0.0,2.337012285886284e-07,-7.167225732490134e-09,-4.2145501361495635e-09,0.0599999999976716,116.0562515258789
2024-08-18 23:00:00,-4.455688142804054e-09,-3.4838059321284466e-09,3.6153336592874856e-08,7.476297597126586e-12,2.3316355607044494e-07,2.9428842232547586e-06,2.331583136913679e-07,2.9152722486759865e-07,9.569186372803262e-09,8.881689086503592e-09,7.929802715313935e-05,7.313959640526306e-05,2.3629344860236285e-08,7.454294600222717e-12,7.380875480853746e-05,7.29068400209094e-08,2.3277561739715539e-07,2.400104753443146e-07,2.3315226494379879e-07,2.3031739585402757e-07,0.0,2.3264712210575153e-07,-6.097793018007262e-09,-4.6270881215488075e-09,0.0,121.77471923828124
2024-08-19 00:00:00,-3.956934269836414e-09,-3.2504515747704542e-09,3.72691085278516e-08,7.381866859581703e-12,2.325605555532865e-07,2.9428842232547586e-06,2.3257488541804761e-07,2.8979990918213226e-07,7.978207079720179e-09,8.039558475988027e-09,7.930582284022478e-05,7.313061481008016e-05,2.3403090422237682e-08,7.348841453331637e-12,7.380182054935713e-05,7.770071880375582e-08,2.322236644035364e-07,2.3999637303693694e-07,2.3255757418007703e-07,2.29613979928387e-07,0.0,2.3210319184881982e-07,-5.420429725261948e-09,-4.371700071105065e-09,0.0,119.49671936035156
2024-08-19 01:00:00,-4.0457567935001964e-09,-2.9613834914206025e-09,3.3359241960534464e-08,6.241750680026783e-12,2.3188950958435568e-07,0.0,2.3189616989566005e-07,2.729440424754945e-07,0.0,7.750741843804082e-09,7.932858291925658e-05,7.31357825112037e-05,2.02252137896675e-08,6.16421467024775e-12,7.380921611703525e-05,1.7739789858428304e-08,2.3156616990120722e-07,2.3246343668598038e-07,2.3184863083632085e-07,2.2916712485510584e-07,0.0,2.31154896536884e-07,-5.536995938661651e-09,-3.9573879340792695e-09,0.0,120.52618408203124
2024-08-19 02:00:00,-3.925260388725977e-09,-1.8727487660341747e-09,2.933663239421417e-08,5.210650650501962e-12,2.3114718745232876e-07,0.0,2.3114369007221772e-07,2.708891367197803e-07,0.0,7.176102897158701e-09,7.933765419644021e-05,7.313398009255188e-05,1.950813905092267e-08,5.133306579074523e-12,7.380920233303565e-05,1.1749297370068761e-08,2.3093494830413143e-07,2.32477751099659e-07,2.311550614571024e-07,2.2877814101120034e-07,0.0,2.30407592024582e-07,-5.457353147534402e-09,-2.5885344039503405e-09,0.0,119.15926361083984
2024-08-19 03:00:00,-3.0911422628970163e-09,-1.6714638823079996e-09,2.81627161731529e-08,4.7976579935466414e-12,2.306298670379967e-07,0.0,2.3062940836519523e-07,2.6890965339668586e-07,0.0,6.070349276759287e-09,7.933783959969625e-05,7.312269033348534e-05,1.8980898960537358e-08,4.712533807086423e-12,7.379866385023055e-05,3.91704076493026e-09,2.3067437175428852e-07,2.324578448486984e-07,2.306207654127986e-07,2.2911957829864765e-07,0.0,2.2975417137950156e-07,-4.768386984087133e-09,-2.3876571480875373e-09,0.0,116.36532592773438
2024-08-19 04:00:00,-2.727514572802052e-09,-1.9382547979467908e-09,2.711233679948205e-08,4.524540706603482e-12,2.303838693369188e-07,0.0,2.303768832253365e-07,2.6751881597760434e-07,0.0,5.563389369362279e-09,7.933938917078779e-05,7.311473988828929e-05,1.8392856527951932e-08,4.436217814799994e-12,7.379149982434576e-05,3.8815511441830844e-09,2.3059706024324488e-07,2.3247448305594867e-07,2.3037734774622884e-07,2.300201548106044e-07,0.0,2.294208049695252e-07,-4.4567435255791906e-09,-2.698330160694073e-09,0.0,117.07782745361328
2024-08-19 05:00:00,-2.5697936326020256e-09,-2.188325215367589e-09,2.6524852066198054e-08,4.3636284323605204e-12,2.3017829610344125e-07,0.0,2.302258212839316e-07,2.663817169007621e-07,0.0,5.4486117231090415e-09,7.935478241089683e-05,7.312212373614055e-05,1.78488703220119e-08,4.2847671365063385e-12,7.379991690681621e-05,1.5918482330379083e-10,2.3048854189103538e-07,2.3249033598195707e-07,2.3021449541875964e-07,2.3108427991002053e-07,0.0,2.2918013228500893e-07,-4.268761848936259e-09,-3.002775320637009e-09,0.0,117.32318115234376
2024-08-19 06:00:00,-2.409504009740889e-09,-2.4494503756055543e-09,2.625869555713623e-08,4.304656016193663e-12,2.301598303274049e-07,1.1728589740389212e-06,2.3019356675720467e-07,2.65330453200659e-07,8.907055619410895e-10,5.576798431285286e-09,7.939195014331567e-05,7.315384961908858e-05,1.7504261171501857e-08,4.199540238258788e-12,7.383238148615824e-05,1.8413594548970537e-10,2.3032077060346037e-07,2.3247100478720434e-07,2.3004253740226297e-07,2.3161225570368307e-07,0.0,2.2946287301799343e-07,-3.973728828140215e-09,-3.418102684198281e-09,0.0,116.6374053955078
2024-08-19 07:00:00,-2.9149204482638656e-09,-2.859789586495693e-09,2.3692702694678034e-08,4.260991059243775e-12,2.3134055405639514e-07,2.818085692112304e-06,2.3132457776197386e-07,2.614272590977742e-07,9.770610194485413e-08,5.473561091913966e-09,7.938001307518227e-05,7.317126428392623e-05,1.7200216966316353e-08,4.176618173984124e-12,7.384910251195669e-05,6.017706851274504e-10,2.3051601746712544e-07,2.313240713107556e-07,2.3025629340424258e-07,2.3220210234438928e-07,0.0,2.3262788075371353e-07,-3.747764769958392e-09,-3.4747540693942738e-09,0.0,208.51107788085935
2024-08-19 08:00:00,-2.9193907840960383e-09,-2.627266793398451e-09,2.0451405567446485e-08,4.134872967548647e-12,2.3289543343815882e-07,5.636171384224608e-06,2.3289277695818376e-07,2.6346585801851283e-07,1.7400007639412558e-07,4.498290731420266e-09,7.934861535847479e-05,7.31854440827096e-05,1.7008443715913923e-08,4.047951561308724e-12,7.38586192802166e-05,1.0582194356411875e-10,2.3162625812562636e-07,2.3286457897554584e-07,2.3025627429287586e-07,2.323973244722709e-07,0.0,2.3715137140745342e-07,-3.5079395105104344e-09,-3.023090976478144e-09,0.8599999999860302,683.6578369140625
2024-08-19 09:00:00,-2.471723754224437e-09,-2.02767088722859e-09,1.7654487061966456e-08,4.068225614596546e-12,2.3455660921739893e-07,8.45425707633691e-06,2.3441757739059606e-07,2.662238571889773e-07,2.5016257240512365e-07,3.2917782919695435e-09,7.931465373524577e-05,7.319409254607237e-05,1.697633115522965e-08,3.986487586872319e-12,7.386400269933801e-05,1.5428472630629987e-10,2.3305234418922053e-07,2.3456733069413285e-07,2.302403147602304e-07,2.3237525413601645e-07,0.0,2.4211474560198134e-07,-2.8431417998632843e-09,-2.1917842516622333e-09,9.860000000044238,408.16937255859375
2024-08-19 10:00:00,-1.6970995144887108e-09,-1.264619394093182e-09,1.619620597953524e-08,4.158241642796992e-12,2.360266822458015e-07,1.1272342768449215e-05,2.3498937264558216e-07,2.695418669010957e-07,3.213560327005322e-07,2.0311238272079666e-09,7.926596133009911e-05,7.318581099339696e-05,1.6983654243074405e-08,4.100654851738584e-12,7.385225516044943e-05,2.600888619555159e-10,2.3450954214615776e-07,2.3602056660844884e-07,2.3023238745621332e-07,2.319175193578875e-07,0.0,2.4730775227521276e-07,-1.8723701478817194e-09,-1.2541746584477448e-09,37.88000000000466,409.6308288574219
2024-08-19 11:00:00,-7.568434209195592e-10,-7.704980692763413e-10,1.587765650337826e-08,4.466579211807073e-12,2.3721981925967627e-07,1.4090428460561519e-05,2.3585920685930018e-07,2.732214672378799e-07,3.841162931807453e-07,9.877664549734148e-10,7.91879497477617e-05,7.314607127410455e-05,1.7027116941672638e-08,4.424874203627904e-12,7.38076417232844e-05,0.0,2.3571916864536334e-07,2.3720042970843885e-07,2.3023238745621332e-07,2.318569757501264e-07,0.0,2.51705086364367e-07,-7.874118387773733e-10,-7.13423411537748e-10,76.79999999998836,553.4852294921875
2024-08-19 12:00:00,3.66079530809583e-12,-5.935670021413976e-10,1.584930382090856e-08,4.8433562094115e-12,2.3826310914842984e-07,1.690851415267382e-05,2.3678143496844286e-07,2.7711207455015164e-07,4.3587913125867024e-07,1.2551791310360245e-09,7.910111570724436e-05,7.30916590096605e-05,1.7156035051339047e-08,4.7929243715256236e-12,7.374985339019698e-05,0.0,2.3675691438503943e-07,2.382568215087766e-07,2.3023238745621332e-07,2.3124545339956707e-07,0.0,2.542828241045713e-07,7.357710499159505e-11,-5.362991559941695e-10,111.1699999999837,606.4923706054688
